antecedent,consequent,support,confidence,lift,antecedent_length,class
"('Request_URL=1', 'SFH=1', 'URL_Length=-1', 'having_IP_Address=0', 'web_traffic=-1')",Result=Phishy,0.0166358595194085,0.9473684210526315,1.8239370668664543,5,-1
"('Request_URL=1', 'URL_Length=1', 'age_of_domain=1', 'having_IP_Address=0', 'web_traffic=0')",Result=Phishy,0.0166358595194085,0.9473684210526315,1.8239370668664543,5,-1
"('SFH=1', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'web_traffic=1')",Result=Phishy,0.0166358595194085,0.9473684210526315,1.8239370668664543,5,-1
"('SFH=1', 'URL_Length=0', 'URL_of_Anchor=0', 'age_of_domain=1', 'having_IP_Address=0')",Result=Phishy,0.0166358595194085,0.9473684210526315,1.8239370668664543,5,-1
"('Request_URL=1', 'SFH=1', 'URL_Length=1', 'age_of_domain=-1')",Result=Phishy,0.0166358595194085,0.9473684210526315,1.8239370668664543,4,-1
"('Request_URL=1', 'URL_Length=1', 'URL_of_Anchor=1', 'web_traffic=0')",Result=Phishy,0.0166358595194085,0.9473684210526315,1.8239370668664543,4,-1
"('Request_URL=1', 'URL_Length=1', 'age_of_domain=1', 'web_traffic=0')",Result=Phishy,0.0166358595194085,0.9473684210526315,1.8239370668664543,4,-1
"('SFH=1', 'URL_Length=-1', 'URL_of_Anchor=1', 'web_traffic=1')",Result=Phishy,0.0166358595194085,0.9473684210526315,1.8239370668664543,4,-1
"('Request_URL=1', 'SSLfinal_State=1', 'URL_of_Anchor=1', 'having_IP_Address=0')",Result=Phishy,0.09796672828096119,0.9464285714285714,1.8221276054905946,4,-1
"('SFH=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=-1')",Result=Phishy,0.048983364140480594,0.9464285714285714,1.8221276054905946,6,-1
"('SFH=1', 'URL_of_Anchor=1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=-1')",Result=Phishy,0.048983364140480594,0.9464285714285714,1.8221276054905946,5,-1
"('SSLfinal_State=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'popUpWidnow=1')",Result=Phishy,0.048983364140480594,0.9464285714285714,1.8221276054905946,4,-1
"('Request_URL=1', 'URL_Length=0', 'popUpWidnow=0')",Result=Phishy,0.048983364140480594,0.9464285714285714,1.8221276054905946,3,-1
"('Request_URL=1', 'SFH=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'having_IP_Address=0')",Result=Phishy,0.09704251386321626,0.9459459459459459,1.82119842262191,5,-1
"('Request_URL=-1', 'SSLfinal_State=0', 'URL_of_Anchor=-1', 'web_traffic=0')",Result=Legitimate,0.03234750462107209,0.9459459459459458,2.3367888436381583,4,1
"('SFH=0', 'having_IP_Address=0', 'web_traffic=1')",Result=Legitimate,0.03234750462107209,0.9459459459459458,2.3367888436381583,3,1
"('Request_URL=1', 'SFH=1', 'URL_Length=0', 'having_IP_Address=0')",Result=Phishy,0.06469500924214418,0.9459459459459458,1.8211984226219098,4,-1
"('Request_URL=-1', 'SSLfinal_State=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.03234750462107209,0.9459459459459458,1.8211984226219098,6,-1
"('Request_URL=1', 'SFH=1', 'URL_Length=0', 'URL_of_Anchor=1', 'age_of_domain=1', 'having_IP_Address=0')",Result=Phishy,0.03234750462107209,0.9459459459459458,1.8211984226219098,6,-1
"('SSLfinal_State=-1', 'URL_of_Anchor=-1', 'age_of_domain=1')",Result=Legitimate,0.04805914972273567,0.9454545454545454,2.3355749273557493,3,1
"('Request_URL=1', 'SFH=1', 'URL_Length=0', 'URL_of_Anchor=1', 'having_IP_Address=0')",Result=Phishy,0.04805914972273567,0.9454545454545454,1.8202523455192494,5,-1
"('SSLfinal_State=1', 'URL_Length=0', 'URL_of_Anchor=1', 'popUpWidnow=0')",Result=Phishy,0.04805914972273567,0.9454545454545454,1.8202523455192494,4,-1
"('SSLfinal_State=1', 'URL_Length=0', 'popUpWidnow=1')",Result=Phishy,0.04805914972273567,0.9454545454545454,1.8202523455192494,3,-1
"('SFH=-1', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.06377079482439926,0.9452054794520549,2.3349596547194595,3,1
"('Request_URL=-1', 'SFH=1', 'URL_Length=0', 'age_of_domain=1')",Result=Phishy,0.06377079482439926,0.9452054794520549,1.819772826987764,4,-1
"('SFH=1', 'SSLfinal_State=1', 'having_IP_Address=0', 'popUpWidnow=1')",Result=Phishy,0.07948243992606285,0.9450549450549451,1.8194830080951079,4,-1
"('SFH=1', 'URL_of_Anchor=1', 'age_of_domain=-1')",Result=Phishy,0.07948243992606285,0.9450549450549451,1.8194830080951079,3,-1
"('SSLfinal_State=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'popUpWidnow=0')",Result=Phishy,0.09519408502772643,0.944954128440367,1.8192889092036957,4,-1
"('Request_URL=-1', 'SFH=-1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'web_traffic=0')",Result=Legitimate,0.031423290203327174,0.9444444444444445,2.3330796549974635,5,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=0', 'age_of_domain=-1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.015711645101663587,0.9444444444444445,2.3330796549974635,6,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=0', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=1')",Result=Legitimate,0.015711645101663587,0.9444444444444445,2.3330796549974635,6,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.015711645101663587,0.9444444444444445,2.3330796549974635,6,1
"('Request_URL=-1', 'SSLfinal_State=0', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.015711645101663587,0.9444444444444445,2.3330796549974635,6,1
"('SFH=-1', 'SSLfinal_State=-1', 'URL_Length=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'web_traffic=1')",Result=Legitimate,0.015711645101663587,0.9444444444444445,2.3330796549974635,6,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=0', 'age_of_domain=-1', 'web_traffic=0')",Result=Legitimate,0.015711645101663587,0.9444444444444445,2.3330796549974635,5,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=0', 'popUpWidnow=0', 'web_traffic=1')",Result=Legitimate,0.015711645101663587,0.9444444444444445,2.3330796549974635,5,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'web_traffic=0')",Result=Legitimate,0.015711645101663587,0.9444444444444445,2.3330796549974635,5,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'web_traffic=0')",Result=Legitimate,0.015711645101663587,0.9444444444444445,2.3330796549974635,5,1
"('Request_URL=0', 'SFH=0', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.015711645101663587,0.9444444444444445,2.3330796549974635,5,1
"('SFH=-1', 'SSLfinal_State=-1', 'URL_Length=-1', 'age_of_domain=-1', 'web_traffic=1')",Result=Legitimate,0.015711645101663587,0.9444444444444445,2.3330796549974635,5,1
"('SFH=-1', 'SSLfinal_State=0', 'URL_of_Anchor=-1', 'age_of_domain=1', 'web_traffic=0')",Result=Legitimate,0.015711645101663587,0.9444444444444445,2.3330796549974635,5,1
"('SFH=-1', 'URL_Length=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.015711645101663587,0.9444444444444445,2.3330796549974635,5,1
"('Request_URL=0', 'SFH=0', 'popUpWidnow=0', 'web_traffic=1')",Result=Legitimate,0.015711645101663587,0.9444444444444445,2.3330796549974635,4,1
"('SFH=-1', 'URL_Length=-1', 'age_of_domain=-1', 'web_traffic=0')",Result=Legitimate,0.015711645101663587,0.9444444444444445,2.3330796549974635,4,1
"('SFH=0', 'popUpWidnow=0', 'web_traffic=1')",Result=Legitimate,0.015711645101663587,0.9444444444444445,2.3330796549974635,3,1
"('SFH=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.031423290203327174,0.9444444444444445,1.8183076314748914,6,-1
"('Request_URL=0', 'SSLfinal_State=1', 'URL_Length=0', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.031423290203327174,0.9444444444444445,1.8183076314748914,5,-1
"('SFH=1', 'URL_of_Anchor=1', 'age_of_domain=-1', 'popUpWidnow=0', 'web_traffic=1')",Result=Phishy,0.031423290203327174,0.9444444444444445,1.8183076314748914,5,-1
"('SSLfinal_State=1', 'URL_Length=0', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=1')",Result=Phishy,0.031423290203327174,0.9444444444444445,1.8183076314748914,5,-1
"('Request_URL=0', 'SFH=1', 'URL_Length=1', 'URL_of_Anchor=-1')",Result=Phishy,0.031423290203327174,0.9444444444444445,1.8183076314748914,4,-1
"('Request_URL=0', 'SFH=1', 'URL_Length=1', 'having_IP_Address=0')",Result=Phishy,0.031423290203327174,0.9444444444444445,1.8183076314748914,4,-1
"('Request_URL=0', 'SSLfinal_State=1', 'URL_Length=1', 'URL_of_Anchor=-1')",Result=Phishy,0.031423290203327174,0.9444444444444445,1.8183076314748914,4,-1
"('Request_URL=0', 'SSLfinal_State=1', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,7,-1
"('Request_URL=-1', 'SFH=1', 'SSLfinal_State=1', 'URL_Length=0', 'having_IP_Address=0', 'web_traffic=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,6,-1
"('Request_URL=-1', 'SFH=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,6,-1
"('Request_URL=0', 'SSLfinal_State=1', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=1', 'popUpWidnow=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,6,-1
"('Request_URL=0', 'SSLfinal_State=1', 'URL_Length=0', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,6,-1
"('Request_URL=1', 'SFH=1', 'SSLfinal_State=1', 'URL_of_Anchor=1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,6,-1
"('Request_URL=1', 'SFH=1', 'URL_Length=0', 'URL_of_Anchor=1', 'age_of_domain=-1', 'having_IP_Address=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,6,-1
"('Request_URL=1', 'SFH=1', 'URL_Length=1', 'age_of_domain=1', 'having_IP_Address=0', 'web_traffic=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,6,-1
"('SFH=1', 'URL_Length=0', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,6,-1
"('SSLfinal_State=1', 'URL_of_Anchor=1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=1')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,6,-1
"('Request_URL=-1', 'SFH=1', 'URL_of_Anchor=1', 'popUpWidnow=0', 'web_traffic=1')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,5,-1
"('Request_URL=-1', 'SSLfinal_State=1', 'URL_Length=1', 'URL_of_Anchor=1', 'web_traffic=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,5,-1
"('Request_URL=1', 'SFH=1', 'SSLfinal_State=1', 'URL_of_Anchor=1', 'popUpWidnow=-1')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,5,-1
"('Request_URL=1', 'SFH=1', 'URL_Length=-1', 'URL_of_Anchor=1', 'web_traffic=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,5,-1
"('Request_URL=1', 'SFH=1', 'URL_Length=1', 'URL_of_Anchor=1', 'age_of_domain=-1')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,5,-1
"('Request_URL=1', 'SFH=1', 'URL_Length=1', 'URL_of_Anchor=1', 'web_traffic=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,5,-1
"('Request_URL=1', 'SFH=1', 'URL_Length=1', 'age_of_domain=1', 'web_traffic=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,5,-1
"('Request_URL=1', 'URL_Length=1', 'URL_of_Anchor=1', 'having_IP_Address=0', 'web_traffic=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,5,-1
"('SFH=1', 'SSLfinal_State=-1', 'URL_Length=0', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,5,-1
"('SFH=1', 'URL_Length=0', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'web_traffic=1')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,5,-1
"('SFH=1', 'URL_Length=0', 'age_of_domain=-1', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,5,-1
"('SFH=1', 'URL_Length=1', 'URL_of_Anchor=1', 'popUpWidnow=0', 'web_traffic=1')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,5,-1
"('SFH=1', 'URL_of_Anchor=0', 'age_of_domain=1', 'having_IP_Address=0', 'web_traffic=-1')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,5,-1
"('SSLfinal_State=1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'age_of_domain=1', 'popUpWidnow=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,5,-1
"('Request_URL=1', 'SFH=1', 'SSLfinal_State=-1', 'popUpWidnow=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,4,-1
"('Request_URL=1', 'SFH=1', 'URL_Length=1', 'web_traffic=1')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,4,-1
"('SFH=1', 'SSLfinal_State=-1', 'URL_Length=0', 'popUpWidnow=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,4,-1
"('SFH=1', 'SSLfinal_State=1', 'having_IP_Address=1', 'web_traffic=0')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,4,-1
"('SFH=1', 'URL_of_Anchor=0', 'having_IP_Address=0', 'web_traffic=-1')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,4,-1
"('SFH=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'web_traffic=1')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,4,-1
"('SFH=1', 'URL_of_Anchor=1', 'popUpWidnow=1', 'web_traffic=1')",Result=Phishy,0.015711645101663587,0.9444444444444445,1.8183076314748914,4,-1
"('Request_URL=-1', 'SFH=-1', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.04713493530499076,0.9444444444444444,2.333079654997463,4,1
"('SFH=1', 'popUpWidnow=0', 'web_traffic=1')",Result=Phishy,0.07855822550831792,0.9444444444444444,1.8183076314748912,3,-1
"('Request_URL=1', 'SFH=1', 'URL_Length=1', 'URL_of_Anchor=1', 'having_IP_Address=0')",Result=Phishy,0.04713493530499076,0.9444444444444444,1.8183076314748912,5,-1
"('SFH=1', 'SSLfinal_State=1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.1876155268022181,0.9441860465116279,1.8178101464867995,4,-1
"('SSLfinal_State=1', 'URL_of_Anchor=1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.10905730129390019,0.9440000000000001,1.8174519572953738,4,-1
"('Request_URL=-1', 'SFH=-1', 'web_traffic=0')",Result=Legitimate,0.07763401109057301,0.9438202247191011,2.3315376327535784,3,1
"('SFH=1', 'SSLfinal_State=1', 'age_of_domain=1', 'popUpWidnow=1')",Result=Phishy,0.07763401109057301,0.9438202247191011,1.817105841896917,4,-1
"('Request_URL=-1', 'SSLfinal_State=1', 'URL_of_Anchor=1', 'popUpWidnow=0')",Result=Phishy,0.06192236598890943,0.943661971830986,1.81680116284898,4,-1
"('SSLfinal_State=1', 'URL_of_Anchor=1', 'popUpWidnow=1')",Result=Phishy,0.06192236598890943,0.943661971830986,1.81680116284898,3,-1
"('URL_of_Anchor=1', 'having_IP_Address=0', 'popUpWidnow=1')",Result=Phishy,0.06192236598890943,0.943661971830986,1.81680116284898,3,-1
"('Request_URL=-1', 'SFH=-1', 'popUpWidnow=0', 'web_traffic=0')",Result=Legitimate,0.030499075785582256,0.9428571428571428,2.3291585127201566,4,1
"('Request_URL=-1', 'SFH=-1', 'popUpWidnow=0', 'web_traffic=1')",Result=Legitimate,0.030499075785582256,0.9428571428571428,2.3291585127201566,4,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'URL_of_Anchor=-1', 'age_of_domain=1')",Result=Legitimate,0.030499075785582256,0.9428571428571428,2.3291585127201566,4,1
"('Request_URL=0', 'SFH=0', 'age_of_domain=-1', 'web_traffic=1')",Result=Legitimate,0.030499075785582256,0.9428571428571428,2.3291585127201566,4,1
"('Request_URL=0', 'SFH=0', 'having_IP_Address=0', 'web_traffic=1')",Result=Legitimate,0.030499075785582256,0.9428571428571428,2.3291585127201566,4,1
"('SFH=-1', 'SSLfinal_State=0', 'web_traffic=0')",Result=Legitimate,0.030499075785582256,0.9428571428571428,2.3291585127201566,3,1
"('SFH=0', 'URL_of_Anchor=1', 'age_of_domain=1')",Result=Legitimate,0.030499075785582256,0.9428571428571428,2.3291585127201566,3,1
"('SFH=0', 'age_of_domain=-1', 'web_traffic=1')",Result=Legitimate,0.030499075785582256,0.9428571428571428,2.3291585127201566,3,1
"('Request_URL=1', 'SFH=1', 'URL_Length=1')",Result=Phishy,0.06099815157116451,0.9428571428571428,1.8152516522623283,3,-1
"('Request_URL=1', 'SFH=1', 'URL_Length=-1', 'URL_of_Anchor=1', 'age_of_domain=1', 'having_IP_Address=0')",Result=Phishy,0.030499075785582256,0.9428571428571428,1.8152516522623283,6,-1
"('SSLfinal_State=1', 'URL_Length=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.030499075785582256,0.9428571428571428,1.8152516522623283,6,-1
"('Request_URL=-1', 'SSLfinal_State=1', 'URL_Length=1', 'URL_of_Anchor=1', 'age_of_domain=1')",Result=Phishy,0.030499075785582256,0.9428571428571428,1.8152516522623283,5,-1
"('SSLfinal_State=1', 'URL_Length=0', 'age_of_domain=1', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.030499075785582256,0.9428571428571428,1.8152516522623283,5,-1
"('Request_URL=-1', 'SFH=1', 'URL_Length=-1', 'URL_of_Anchor=1')",Result=Phishy,0.030499075785582256,0.9428571428571428,1.8152516522623283,4,-1
"('Request_URL=0', 'SFH=1', 'URL_Length=0', 'age_of_domain=1')",Result=Phishy,0.030499075785582256,0.9428571428571428,1.8152516522623283,4,-1
"('Request_URL=1', 'URL_Length=0', 'age_of_domain=1', 'popUpWidnow=0')",Result=Phishy,0.030499075785582256,0.9428571428571428,1.8152516522623283,4,-1
"('SSLfinal_State=1', 'URL_Length=1', 'URL_of_Anchor=1', 'web_traffic=0')",Result=Phishy,0.030499075785582256,0.9428571428571428,1.8152516522623283,4,-1
"('SFH=1', 'SSLfinal_State=1', 'popUpWidnow=0')",Result=Phishy,0.22735674676524953,0.9425287356321839,1.8146193807011084,3,-1
"('SFH=-1', 'SSLfinal_State=-1', 'web_traffic=1')",Result=Legitimate,0.04528650646950092,0.9423076923076923,2.3278011942395502,3,1
"('Request_URL=1', 'SFH=1', 'URL_of_Anchor=1', 'having_IP_Address=0')",Result=Phishy,0.13585951940850277,0.9423076923076923,1.8141938133041335,4,-1
"('Request_URL=1', 'SFH=1', 'URL_Length=0', 'age_of_domain=1', 'having_IP_Address=0')",Result=Phishy,0.04528650646950092,0.9423076923076923,1.8141938133041335,5,-1
"('SFH=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.04436229205175601,0.9411764705882353,2.325006715014773,5,1
"('SFH=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'web_traffic=0')",Result=Legitimate,0.04436229205175601,0.9411764705882353,2.325006715014773,4,1
"('SSLfinal_State=1', 'URL_Length=1', 'URL_of_Anchor=1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.04436229205175601,0.9411764705882353,1.8120159095666735,5,-1
"('Request_URL=1', 'SFH=1', 'URL_Length=1', 'age_of_domain=1')",Result=Phishy,0.04436229205175601,0.9411764705882353,1.8120159095666735,4,-1
"('Request_URL=1', 'SFH=1', 'URL_of_Anchor=1', 'age_of_domain=-1')",Result=Phishy,0.04436229205175601,0.9411764705882353,1.8120159095666735,4,-1
"('Request_URL=1', 'URL_Length=0', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.04436229205175601,0.9411764705882353,1.8120159095666735,4,-1
"('Request_URL=-1', 'SFH=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.029574861367837338,0.9411764705882352,2.325006715014773,6,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0')",Result=Legitimate,0.029574861367837338,0.9411764705882352,2.325006715014773,5,1
"('SFH=-1', 'URL_Length=0', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.029574861367837338,0.9411764705882352,2.325006715014773,5,1
"('SFH=-1', 'URL_Length=0', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.029574861367837338,0.9411764705882352,2.325006715014773,4,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Legitimate,0.014787430683918669,0.9411764705882352,2.325006715014773,7,1
"('SFH=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.014787430683918669,0.9411764705882352,2.325006715014773,7,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=-1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'popUpWidnow=-1')",Result=Legitimate,0.014787430683918669,0.9411764705882352,2.325006715014773,6,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'popUpWidnow=0')",Result=Legitimate,0.014787430683918669,0.9411764705882352,2.325006715014773,6,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.014787430683918669,0.9411764705882352,2.325006715014773,6,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0')",Result=Legitimate,0.014787430683918669,0.9411764705882352,2.325006715014773,6,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.014787430683918669,0.9411764705882352,2.325006715014773,6,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=0')",Result=Legitimate,0.014787430683918669,0.9411764705882352,2.325006715014773,6,1
